Gene Index,C[0],C[1],C[2],C[3],C[4],C[5],C[6],C[7],C[8],C[9],C[10],C[11],C[12],C[13],C[14],C[15],C[16],C[17],C[18],C[19],C[20]
1,0.8848097680962103
2,0.3074647270473516
3,0.1724603616075162
4,0.2362437079805626
5,0.8214026285720804
6,0.8176449698731096
7,0.26672725083178817
8,0.463147984950786
9,0.5421503948547767
10,0.0964845732215146
11,0.8214026285720804
12,0.463147984950786
13,0.5421503948547767
14,0.5421503948547767
15,0.8214026285720804
16,0.5421503948547767
17,0.5421503948547767
18,0.8214026285720804
19,0.463147984950786
20,0.26672725083178817
21,0.5421503948547767
22,0.26672725083178817
23,0.5421503948547767
24,0.8214026285720804
25,0.8214026285720804
26,0.8214026285720804
27,0.5421503948547767
28,0.8214026285720804
29,0.0964845732215146
30,0.5421503948547767
31,0.5421503948547767
32,0.5421503948547767
33,0.5421503948547767
34,0.8214026285720804
35,0.8214026285720804
36,0.8214026285720804
37,0.5421503948547767
38,0.8214026285720804
39,0.8214026285720804
40,0.8214026285720804
41,0.8214026285720804
42,0.5421503948547767
43,0.0964845732215146
44,0.5421503948547767
45,0.5421503948547767
46,0.8214026285720804
47,0.8214026285720804
48,0.8214026285720804
49,0.0964845732215146
50,0.5421503948547767
51,0.8214026285720804
52,0.5421503948547767
53,0.8214026285720804
54,0.8214026285720804
55,0.463147984950786
56,0.5421503948547767
57,0.8214026285720804
58,0.8214026285720804
59,0.5421503948547767
60,0.8214026285720804
61,0.0964845732215146
62,0.8214026285720804
63,0.463147984950786
64,0.8214026285720804
65,0.5421503948547767
66,0.8214026285720804
67,0.8214026285720804
68,0.5421503948547767
69,0.463147984950786
70,0.8214026285720804
71,0.5421503948547767
72,0.5421503948547767
73,0.8214026285720804
74,0.26672725083178817
75,0.26672725083178817
76,0.5421503948547767
77,0.5421503948547767
78,0.5421503948547767
79,0.0964845732215146
80,0.8214026285720804
81,0.8214026285720804
82,0.8214026285720804
83,0.463147984950786
84,0.2362437079805626
85,0.8214026285720804
86,0.8214026285720804
87,0.5421503948547767
88,0.5421503948547767
89,0.463147984950786
90,0.5421503948547767
91,0.5421503948547767
92,0.463147984950786
93,0.8214026285720804
94,0.8214026285720804
95,0.5421503948547767
96,0.5421503948547767
97,0.463147984950786
98,0.5421503948547767
99,0.5421503948547767
100,0.463147984950786
101,0.8214026285720804
102,0.463147984950786
103,0.5421503948547767
104,0.5421503948547767
105,0.8214026285720804
106,0.8214026285720804
107,0.8214026285720804
108,0.8214026285720804
109,0.8214026285720804
110,0.18611866305835612
111,0.5421503948547767
112,0.5421503948547767
113,0.0964845732215146
114,0.8214026285720804
115,0.5421503948547767
116,0.5421503948547767
117,0.8214026285720804
118,0.41714832584982775
119,0.8214026285720804
120,0.8214026285720804
121,0.8214026285720804
122,0.5421503948547767
123,0.5421503948547767
124,0.2362437079805626
125,0.8214026285720804
126,0.5421503948547767
127,0.8214026285720804
128,0.5421503948547767
129,0.8214026285720804
130,0.8214026285720804
131,0.5421503948547767
132,0.26672725083178817
133,0.5421503948547767
134,0.5421503948547767
135,0.8214026285720804
136,0.5421503948547767
137,0.8214026285720804
138,0.8214026285720804
139,0.8214026285720804
140,0.5421503948547767
141,0.5421503948547767
142,0.8214026285720804
143,0.5421503948547767
144,0.8214026285720804
145,0.2362437079805626
146,0.0964845732215146
147,0.8214026285720804
148,0.5421503948547767
149,0.5421503948547767
150,0.5421503948547767
151,0.5421503948547767
152,0.9121790826536281
153,0.04422090469471951
154,0.463147984950786
155,0.5421503948547767
156,0.7143559839772359
157,0.2362437079805626
158,0.26672725083178817
159,0.8214026285720804
160,0.463147984950786
161,0.26672725083178817
162,0.8214026285720804
