Gene Index,C[0],C[1],C[2],C[3],C[4],C[5],C[6],C[7],C[8],C[9],C[10],C[11],C[12],C[13],C[14],C[15],C[16],C[17],C[18],C[19],C[20]
1,0.39162912307769826
2,0.8780643413947274
3,0.7519690243395271
4,0.6622990660236754
5,0.06007545686910232
6,0.4922528520000581
7,0.15646223252757718
8,0.6606304388911461
9,0.04129692477162328
10,0.17260926515042774
11,0.5846711043281072
12,0.8780643413947274
13,0.7519690243395271
14,0.7519690243395271
15,0.8780643413947274
16,0.4922528520000581
17,0.4922528520000581
18,0.4922528520000581
19,0.7519690243395271
20,0.6606304388911461
21,0.7519690243395271
22,0.6622990660236754
23,0.4922528520000581
24,0.8780643413947274
25,0.7519690243395271
26,0.6606304388911461
27,0.4922528520000581
28,0.7519690243395271
29,0.6622990660236754
30,0.7519690243395271
31,0.4922528520000581
32,0.6622990660236754
33,0.4922528520000581
34,0.04129692477162328
35,0.7519690243395271
36,0.4922528520000581
37,0.8780643413947274
38,0.4922528520000581
39,0.4922528520000581
40,0.4922528520000581
41,0.6622990660236754
42,0.4922528520000581
43,0.7519690243395271
44,0.7519690243395271
45,0.15646223252757718
46,0.6606304388911461
47,0.4922528520000581
48,0.8780643413947274
49,0.15646223252757718
50,0.7519690243395271
51,0.7519690243395271
52,0.8780643413947274
53,0.8780643413947274
54,0.7519690243395271
55,0.7519690243395271
56,0.4922528520000581
57,0.4922528520000581
58,0.7519690243395271
59,0.04129692477162328
60,0.7519690243395271
61,0.7519690243395271
62,0.7519690243395271
63,0.04129692477162328
64,0.4922528520000581
65,0.4922528520000581
66,0.15646223252757718
67,0.7519690243395271
68,0.04129692477162328
69,0.15646223252757718
70,0.7519690243395271
71,0.15646223252757718
72,0.4922528520000581
73,0.6606304388911461
74,0.4922528520000581
75,0.8780643413947274
76,0.7519690243395271
77,0.6606304388911461
78,0.6622990660236754
79,0.7519690243395271
80,0.6622990660236754
81,0.7519690243395271
82,0.8780643413947274
83,0.8780643413947274
84,0.4922528520000581
85,0.4922528520000581
86,0.7519690243395271
87,0.7519690243395271
88,0.7519690243395271
89,0.7519690243395271
90,0.6606304388911461
91,0.7519690243395271
92,0.6622990660236754
93,0.15646223252757718
94,0.4922528520000581
95,0.4922528520000581
96,0.4922528520000581
97,0.4922528520000581
